country,year,canonical_name,category,gap_type,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,prev_amount,next_amount
UK,2023,Quantum Technologies Development and Commercialisation Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2024,Quantum Technologies Development and Commercialisation Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,Quantum Technologies Development and Commercialisation Fund,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,2012,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,,0.0
UK,2013,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2014,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,400000000.0
UK,2015,Research Partnership Investment Fund,innovation_instruments,outlier,"Amount 400,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,400000000.0,0.0,0.0
UK,2016,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,400000000.0,0.0
UK,2017,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2018,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2020,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2021,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2023,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2024,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,Research Partnership Investment Fund,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,2021,UK-wide R&D Funding for Low and Zero Emission Transport Technologies,innovation_instruments,ok,,,,,none,416000000.0,,0.0
UK,2023,UK-wide R&D Funding for Low and Zero Emission Transport Technologies,innovation_instruments,ok,,,,,none,0.0,416000000.0,0.0
UK,2024,UK-wide R&D Funding for Low and Zero Emission Transport Technologies,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,UK-wide R&D Funding for Low and Zero Emission Transport Technologies,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,1998,University Challenge scheme,innovation_instruments,outlier,"Amount 20,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,20000000.0,,50000000.0
UK,1999,University Challenge scheme,innovation_instruments,outlier,"Amount 50,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,50000000.0,20000000.0,0.0
UK,2003,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,50000000.0,0.0
UK,2004,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2005,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2006,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2007,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2008,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2009,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2010,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2011,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2012,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2013,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2014,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2015,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2016,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2017,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2018,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2020,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2021,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2023,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2024,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,University Challenge scheme,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,1982,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,,0.0
UK,1987,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1989,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1993,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1994,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1996,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1998,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
