canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Háskólinn í Reykjavík (Reykjavik University),higher_education,2022,2022 s0286-f_I.pdf,Háskólinn í Reykjavík,4507200.0,Reykjavik University,0,1836,True
Háskólinn í Reykjavík (Reykjavik University),higher_education,2022,2022 s0286-f_I.pdf,Háskólinn í Reykjavík,4507000.0,Universities and Research Activities,0,1856,True
Háskólinn í Reykjavík (Reykjavik University),higher_education,2023,2023 s0881-f_I.pdf,Háskólinn í Reykjavík,4507000.0,Universities and Research Activities,0,1921,True
Háskólinn í Reykjavík (Reykjavik University),higher_education,2024,2024 s0854-f_I.pdf,Háskólinn í Reykjavík,5102.0,Universities and Research Activities,0,2005,True
Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,2013,2013 0801.pdf,"Innritunargjöld, Landbúnaðarháskóli Íslands",24200.0,Agricultural University of Iceland,0,1326,True
Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,2019,2019 s0632-f_I.pdf,Landbúnaðarháskóli Íslands,1630100.0,Agricultural University of Iceland,0,1560,True
Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,2020,2020 s0561-f_I.pdf,Landbúnaðarháskóli Íslands,1613.0,Agricultural University of Iceland,0,1636,True
Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,2022,2022 s0286-f_I.pdf,Landbúnaðarháskóli Íslands,2283400.0,Agricultural University of Iceland,0,1833,True
Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,2024,2024 s0854-f_I.pdf,Landbúnaðarháskóli Íslands,2360.9,Agricultural University of Iceland,0,1970,True
Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,2024,2024 s0854-f_I.pdf,Landbúnaðarháskóli Íslands,2065900.0,Agricultural University of Iceland,0,1985,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2020,2020 s0561-f_I.pdf,Náttúrufræðistofnun Íslands,742100.0,Natural History Institute of Iceland,0,1611,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2021,2021 s0726-f_I.pdf,Náttúrufræðistofnun Íslands,790700.0,University of Iceland,0,1720,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2023,2023 s0881-f_I.pdf,Náttúrufræðistofnun Íslands,904500.0,Icelandic Institute of Natural History,0,1902,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2024,2024 s0854-f_I.pdf,Náttúrufræðistofnun Íslands,891000.0,Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),0,2018,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2024,2024 s0854-f_I.pdf,Náttúrufræðistofnun Íslands,22900.0,Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),0,2019,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2024,2024 s0854-f_I.pdf,Náttúrufræðistofnun Íslands,940900.0,Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),0,2020,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2024,2024 s0854-f_I.pdf,Náttúrufræðistofnun Íslands,904500.0,Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),0,2021,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2024,2024 s0854-f_I.pdf,Náttúrufræðistofnun Íslands,891000.0,Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),0,2022,True
Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),science_agency,2024,2024 s0854-f_I.pdf,Náttúrufræðistofnun Íslands,22900.0,Náttúrufræðistofnun Íslands (Icelandic Institute of Natural History),0,2023,True
