canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1995,1995_Austria.pdf,Wissenschaft und Forschung,1.209,Science and Research,0,373,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,1446.733,Science and Research,0,377,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,2.5,Science and Research,0,386,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,280.0,Science and Research,0,393,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,0.0,Science and Research,0,397,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,11533.352,Science and Research,0,403,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,30018.354,Science and Research,0,410,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,1.057,Science and Research,0,416,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,1.467,Science and Research,0,424,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,1.15,Science and Research,0,428,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,30018.4,Science and Research,0,431,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,21029.8,Science and Research,0,436,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,446.45,Science and Research,0,445,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,0.0,Science and Research,0,452,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1996,1996_Austria_proposal.pdf,Wissenschaft und Forschung,16303.2,Science and Research,0,462,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,1.15,Science and Research,0,472,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,30150.514,Science and Research,0,492,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,1428.424,Science and Research,0,502,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,2.84,Science and Research,0,509,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,1536.176,Science and Research,0,516,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,9118.2,Science and Research,0,528,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,,Science and Research,0,533,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,0.0,Science and Research,0,538,True
BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,1997,1997_Austria_proposal.pdf,Wissenschaft und Forschung,2243.8,Science and Research,0,545,True
