canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Lithuanian Academy of Music and Theatre,higher_education,2011,2011 TAR.FE51590E2B56.docx,Lietuvos muzikos ir teatro akademija,1400.0,iš jų:,2,95,True
Lithuanian Academy of Music and Theatre,higher_education,2019,2019 XIII-1710.docx,Lietuvos muzikos ir teatro akademija,0.0,"V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,99,True
Lithuanian Academy of Music and Theatre,higher_education,2020,2020 XIII-2695.docx,Lietuvos muzikos ir teatro akademija,0.0,"V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,95,True
Lithuanian Academy of Music and Theatre,higher_education,2022,2022 XIV-745.docx,Lietuvos muzikos ir teatro akademija,10827.0,iš jų:,1,87,True
Lithuanian Academy of Music and Theatre,higher_education,2023,2023 XIV-1556.docx,Lietuvos muzikos ir teatro akademija,13193.0,iš jų:,1,86,True
Lithuanian Academy of Music and Theatre,higher_education,2024,2024 XIV-2297.docx,Lietuvos muzikos ir teatro akademija,15371.0,iš jų:,1,88,True
Lithuanian Academy of Music and Theatre,higher_education,2025,2025 XV-89.docx,Lietuvos muzikos ir teatro akademija,19461.0,iš jų:,2,88,True
Lithuanian Academy of Sciences,science_agency,2009,2009 TAR.D641C5B5ADFD.docx,Lietuvos mokslų akademija,1610.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,164,True
Lithuanian Academy of Sciences,science_agency,2010,2010 TAR.E5C7DCAD90FA.docx,Lietuvos mokslų akademija,230.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,142,True
Lithuanian Academy of Sciences,science_agency,2011,2011 TAR.FE51590E2B56.docx,Lietuvos mokslų akademija,215.0,iš jų:,2,108,True
Lithuanian Academy of Sciences,science_agency,2017,2017 XIII-177.docx,Lietuvos mokslų akademija,1500.0,"V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,121,True
Lithuanian Academy of Sciences,science_agency,2018,2018 XIII-868.docx,Lietuvos mokslų akademija,1204.0,"V. ŠVIETIMO, KULTŪROS IR MOKSLO 
ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO 
ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO 
ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO 
ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO 
ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO 
ORGANIZACIJOS (INSTITUTAI)",1,114,True
Lithuanian Academy of Sciences,science_agency,2019,2019 XIII-1710.docx,Lietuvos mokslų akademija,1316.0,"V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,113,True
Lithuanian Academy of Sciences,science_agency,2020,2020 XIII-2695.docx,Lietuvos mokslų akademija,1158.0,"V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) V. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,109,True
Lithuanian Academy of Sciences,science_agency,2022,2022 XIV-745.docx,Lietuvos mokslų akademija,3420.0,iš jų:,1,75,True
Lithuanian Academy of Sciences,science_agency,2023,2023 XIV-1556.docx,Lietuvos mokslų akademija,4102.0,iš jų:,1,75,True
Lithuanian Academy of Sciences,science_agency,2024,2024 XIV-2297.docx,Lietuvos mokslų akademija,10992.0,iš jų:,1,76,True
Lithuanian Academy of Sciences,science_agency,2025,2025 XV-89.docx,Lietuvos mokslų akademija,7216.0,iš jų:,2,75,True
Lithuanian Culture Research Institute,science_agency,2011,2011 TAR.FE51590E2B56.docx,Lietuvos kultūros tyrimų institutas,40.0,iš jų:,2,98,True
Lithuanian Culture Research Institute,science_agency,2017,2017 XIII-177.docx,Lietuvos kultūros tyrimų institutas,15.0,iš jų:,2,92,True
Lithuanian Culture Research Institute,science_agency,2018,2018 XIII-868.docx,Lietuvos kultūros tyrimų institutas,15.0,iš jų:,2,71,True
Lithuanian Culture Research Institute,science_agency,2019,2019 XIII-1710.docx,Lietuvos kultūros tyrimų institutas,25.0,iš jų:,2,69,True
Lithuanian Culture Research Institute,science_agency,2020,2020 XIII-2695.docx,Lietuvos kultūros tyrimų institutas,25.0,iš jų:,2,65,True
Lithuanian Culture Research Institute,science_agency,2022,2022 XIV-745.docx,Lietuvos kultūros tyrimų institutas,2020.0,iš jų:,1,90,True
Lithuanian Culture Research Institute,science_agency,2023,2023 XIV-1556.docx,Lietuvos kultūros tyrimų institutas,2286.0,iš jų:,1,89,True
Lithuanian Culture Research Institute,science_agency,2024,2024 XIV-2297.docx,Lietuvos kultūros tyrimų institutas,3222.0,iš jų:,1,91,True
Lithuanian Culture Research Institute,science_agency,2025,2025 XV-89.docx,Lietuvos kultūros tyrimų institutas,4114.0,iš jų:,2,91,True
Lithuanian Energy Institute,science_agency,2009,2009 TAR.D641C5B5ADFD.docx,Lietuvos energetikos institutas,7350.0,iš jų:,2,114,True
Lithuanian Energy Institute,science_agency,2010,2010 TAR.E5C7DCAD90FA.docx,Lietuvos energetikos institutas,6097.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",2,106,True
Lithuanian Energy Institute,science_agency,2011,2011 TAR.FE51590E2B56.docx,Lietuvos energetikos institutas,6230.0,iš jų:,2,96,True
Lithuanian Energy Institute,science_agency,2017,2017 XIII-177.docx,Lietuvos energetikos institutas,1100.0,iš jų:,2,90,True
Lithuanian Energy Institute,science_agency,2018,2018 XIII-868.docx,Lietuvos energetikos institutas,1150.0,iš jų:,2,69,True
Lithuanian Energy Institute,science_agency,2019,2019 XIII-1710.docx,Lietuvos energetikos institutas,1150.0,iš jų:,2,67,True
Lithuanian Energy Institute,science_agency,2020,2020 XIII-2695.docx,Lietuvos energetikos institutas,1150.0,iš jų:,2,63,True
Lithuanian Energy Institute,science_agency,2022,2022 XIV-745.docx,Lietuvos energetikos institutas,4696.0,iš jų:,1,88,True
Lithuanian Energy Institute,science_agency,2023,2023 XIV-1556.docx,Lietuvos energetikos institutas,5210.0,iš jų:,1,87,True
Lithuanian Energy Institute,science_agency,2024,2024 XIV-2297.docx,Lietuvos energetikos institutas,7821.0,iš jų:,1,89,True
Lithuanian Energy Institute,science_agency,2025,2025 XV-89.docx,Lietuvos energetikos institutas,9315.0,iš jų:,2,89,True
Lithuanian Genocide and Resistance Research Centre,science_agency,1997,1997 TAIS_41654.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,100.0,,13,42,True
Lithuanian Genocide and Resistance Research Centre,science_agency,1998,1998 TAR.A94C9B003D30.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,2666.0,"VI. Švietimo, kultūros ir kitos įstaigos bei organizacijos",0,185,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2001,2001 TAIS_156412.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,2118.0,"VI. Švietimo, kultūros ir kitos įstaigos bei organizacijos",1,178,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2009,2009 TAR.D641C5B5ADFD.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,235.0,iš jų:,2,82,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2010,2010 TAR.E5C7DCAD90FA.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,333.0,"VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI) VII. ŠVIETIMO, KULTŪROS IR MOKSLO ORGANIZACIJOS (INSTITUTAI)",1,123,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2011,2011 TAR.FE51590E2B56.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,378.0,"IV. KITOS VALSTYBĖS INSTITUCIJOS
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS
IR ĮSTAIGOS",1,92,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2017,2017 XIII-177.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,226.0,IV. KITOS VALSTYBĖS INSTITUCIJOS IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS IR ĮSTAIGOS,1,88,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2018,2018 XIII-868.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,226.0,"IV. KITOS VALSTYBĖS INSTITUCIJOS 
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS 
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS 
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS 
IR ĮSTAIGOS IV. KITOS VALSTYBĖS INSTITUCIJOS 
IR ĮSTAIGOS",1,81,True
Lithuanian Genocide and Resistance Research Centre,science_agency,2019,2019 XIII-1710.docx,Lietuvos gyventojų genocido ir rezistencijos tyrimo centras,200.0,iš jų:,2,65,True
