country,year,issue_type,issue_label,missing_agency_years,outlier_agency_years,actions,gap_subtypes,agencies,run_docs_for_year,zero_row_docs_for_year,queue_source_files,run_source_files,diagnosis_excerpt,criticality_rank,criticality_score,severity
Netherlands,1985,general_reextract_needed,Needs targeted re-extraction,11,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),1,0,1985 budget memorandum.pdf,1985 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1986,general_reextract_needed,Needs targeted re-extraction,11,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),1,0,1986 budget memorandum.pdf,1986 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1987,general_reextract_needed,Needs targeted re-extraction,10,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council),1,0,1987 budget memorandum.pdf,1987 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1988,general_reextract_needed,Needs targeted re-extraction,10,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council),1,0,1988 budget memorandum.pdf,1988 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1989,outlier_or_unit_break,Outlier or unit/currency break,9,1,"reextract, verify",,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | OCW Art. 16 Onderzoek en wetenschapsbeleid,1,0,1989 budget memorandum.pdf,1989 budget memorandum.pdf,"Year has 1 parsed files but agency not found. May be in a non-table section or different document. | Amount 1,751,000,000 outside expected range [-877,250,000 – 1,473,000,000] (IQR × 3.0) within NLG observations. Possible current/prior year confusion or unit error.",2,911.05,critical
Netherlands,1990,general_reextract_needed,Needs targeted re-extraction,12,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council),1,0,1990 budget memorandum.pdf,1990 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1991,general_reextract_needed,Needs targeted re-extraction,11,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council),1,0,1991 budget memorandum.pdf,1991 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1992,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | RIVM (National Institute for Public Health) | Research and Development Work,1,0,1992 budget memorandum.pdf,1992 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1993,general_reextract_needed,Needs targeted re-extraction,11,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),1,0,1993 budget memorandum.pdf,1993 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1994,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | RIVM (National Institute for Public Health),1,0,1994 budget memorandum.pdf,1994 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1995,general_reextract_needed,Needs targeted re-extraction,12,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),1,0,1995 budget memorandum.pdf,1995 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1996,general_reextract_needed,Needs targeted re-extraction,14,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),1,0,1996 budget memorandum.pdf,1996 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1997,general_reextract_needed,Needs targeted re-extraction,11,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | OCW Art. 07 Wetenschappelijk onderwijs (universities),1,0,1997 budget memorandum.pdf,1997 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1998,general_reextract_needed,Needs targeted re-extraction,13,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council),1,0,1998 budget memorandum.pdf,1998 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,1999,general_reextract_needed,Needs targeted re-extraction,5,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory) | RVO / Senter / SenterNovem (innovation instruments),1,0,1999 budget memorandum.pdf,1999 budget memorandum.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2000,parsed_but_zero_rows,Document ran but returned zero rows,8,0,reextract,,Deltares (water and subsurface research) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | RVO / Senter / SenterNovem (innovation instruments),5,2,2000_ministry10.pdf | 2000_ministry12.pdf | 2000_ministry13.pdf | 2000_ministry16.pdf | 2000_ministry8.pdf,2000_ministry10.pdf | 2000_ministry12.pdf | 2000_ministry13.pdf | 2000_ministry16.pdf | 2000_ministry8.pdf,Year has 1 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2001,parsed_but_zero_rows,Document ran but returned zero rows,8,0,reextract,,Deltares (water and subsurface research) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | RVO / Senter / SenterNovem (innovation instruments),6,2,2001_ministry10.pdf | 2001_ministry12.pdf | 2001_ministry13.pdf | 2001_ministry14.pdf | 2001_ministry16.pdf | 2001_ministry8.pdf,2001_ministry10.pdf | 2001_ministry12.pdf | 2001_ministry13.pdf | 2001_ministry14.pdf | 2001_ministry16.pdf | 2001_ministry8.pdf,Year has 2 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2002,parsed_but_zero_rows,Document ran but returned zero rows,10,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | OCW Art. 07 Wetenschappelijk onderwijs (universities),6,2,2002_ministry10.pdf | 2002_ministry12.pdf | 2002_ministry13.pdf | 2002_ministry14.pdf | 2002_ministry16.pdf | 2002_ministry8.pdf,2002_ministry10.pdf | 2002_ministry12.pdf | 2002_ministry13.pdf | 2002_ministry14.pdf | 2002_ministry16.pdf | 2002_ministry8.pdf,Year has 3 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2003,parsed_but_zero_rows,Document ran but returned zero rows,9,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | OCW Art. 07 Wetenschappelijk onderwijs (universities),6,3,2003_ministry10.pdf | 2003_ministry12.pdf | 2003_ministry13.pdf | 2003_ministry14.pdf | 2003_ministry16.pdf | 2003_ministry8.pdf,2003_ministry10.pdf | 2003_ministry12.pdf | 2003_ministry13.pdf | 2003_ministry14.pdf | 2003_ministry16.pdf | 2003_ministry8.pdf,Year has 2 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2004,parsed_but_zero_rows,Document ran but returned zero rows,8,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | RVO / Senter / SenterNovem (innovation instruments),6,3,2004_ministry10.pdf | 2004_ministry12.pdf | 2004_ministry13.pdf | 2004_ministry14.pdf | 2004_ministry16.pdf | 2004_ministry8.pdf,2004_ministry10.pdf | 2004_ministry12.pdf | 2004_ministry13.pdf | 2004_ministry14.pdf | 2004_ministry16.pdf | 2004_ministry8.pdf,Year has 2 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2005,parsed_but_zero_rows,Document ran but returned zero rows,8,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | RVO / Senter / SenterNovem (innovation instruments),6,3,2005_ministry10.pdf | 2005_ministry12.pdf | 2005_ministry13.pdf | 2005_ministry14.pdf | 2005_ministry16.pdf | 2005_ministry8.pdf,2005_ministry10.pdf | 2005_ministry12.pdf | 2005_ministry13.pdf | 2005_ministry14.pdf | 2005_ministry16.pdf | 2005_ministry8.pdf,Year has 6 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2006,parsed_but_zero_rows,Document ran but returned zero rows,9,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | OCW Art. 07 Wetenschappelijk onderwijs (universities),6,3,2006_ministry10.pdf | 2006_ministry12.pdf | 2006_ministry13.pdf | 2006_ministry14.pdf | 2006_ministry16.pdf | 2006_ministry8.pdf,2006_ministry10.pdf | 2006_ministry12.pdf | 2006_ministry13.pdf | 2006_ministry14.pdf | 2006_ministry16.pdf | 2006_ministry8.pdf,Year has 5 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2007,parsed_but_zero_rows,Document ran but returned zero rows,8,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | RVO / Senter / SenterNovem (innovation instruments),6,3,2007_ministry10.pdf | 2007_ministry12.pdf | 2007_ministry13.pdf | 2007_ministry14.pdf | 2007_ministry16.pdf | 2007_ministry8.pdf,2007_ministry10.pdf | 2007_ministry12.pdf | 2007_ministry13.pdf | 2007_ministry14.pdf | 2007_ministry16.pdf | 2007_ministry8.pdf,Year has 6 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2008,parsed_but_zero_rows,Document ran but returned zero rows,9,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | OCW Art. 07 Wetenschappelijk onderwijs (universities),6,3,2008_ministry10.pdf | 2008_ministry12.pdf | 2008_ministry13.pdf | 2008_ministry14.pdf | 2008_ministry16.pdf | 2008_ministry8.pdf,2008_ministry10.pdf | 2008_ministry12.pdf | 2008_ministry13.pdf | 2008_ministry14.pdf | 2008_ministry16.pdf | 2008_ministry8.pdf,Year has 6 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2009,parsed_but_zero_rows,Document ran but returned zero rows,8,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | RVO / Senter / SenterNovem (innovation instruments),6,3,2009_ministry10.pdf | 2009_ministry12.pdf | 2009_ministry13.pdf | 2009_ministry14.pdf | 2009_ministry16.pdf | 2009_ministry8.pdf,2009_ministry10.pdf | 2009_ministry12.pdf | 2009_ministry13.pdf | 2009_ministry14.pdf | 2009_ministry16.pdf | 2009_ministry8.pdf,Year has 5 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2010,parsed_but_zero_rows,Document ran but returned zero rows,10,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),5,3,2010_ministry10.pdf | 2010_ministry12.pdf | 2010_ministry13.pdf | 2010_ministry16.pdf | 2010_ministry8.pdf,2010_ministry10.pdf | 2010_ministry12.pdf | 2010_ministry13.pdf | 2010_ministry16.pdf | 2010_ministry8.pdf,Year has 5 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2011,parsed_but_zero_rows,Document ran but returned zero rows,10,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | KNMI (Royal Netherlands Meteorological Institute) | NLR (National Aerospace Laboratory),4,2,2011_ministry10.pdf | 2011_ministry13.pdf | 2011_ministry16.pdf | 2011_ministry8.pdf,2011_ministry10.pdf | 2011_ministry13.pdf | 2011_ministry16.pdf | 2011_ministry8.pdf,Year has 4 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2012,parsed_but_zero_rows,Document ran but returned zero rows,10,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council),5,3,2012_ministry10.pdf | 2012_ministry12.pdf | 2012_ministry13.pdf | 2012_ministry16.pdf | 2012_ministry8.pdf,2012_ministry10.pdf | 2012_ministry12.pdf | 2012_ministry13.pdf | 2012_ministry16.pdf | 2012_ministry8.pdf,Year has 3 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
Netherlands,2013,parsed_but_zero_rows,Document ran but returned zero rows,9,0,reextract,,Deltares (water and subsurface research) | ECN (Energy Research Centre Netherlands) | KNAW (Royal Netherlands Academy) | NLR (National Aerospace Laboratory) | NWO (Dutch Research Council) | OCW Art. 07 Wetenschappelijk onderwijs (universities),5,3,2013_ministry10.pdf | 2013_ministry12.pdf | 2013_ministry13.pdf | 2013_ministry16.pdf | 2013_ministry8.pdf,2013_ministry10.pdf | 2013_ministry12.pdf | 2013_ministry13.pdf | 2013_ministry16.pdf | 2013_ministry8.pdf,Year has 3 parsed files but agency not found. May be in a non-table section or different document.,2,911.05,critical
