canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
ANSTO / Atomic Energy Commission,science_agency,2011,2011 No1 C2012C00506.docx,Australian Nuclear Science and Technology Organisation,165579.0,Payments to CAC Act bodies:,41.0,17.0,True
ANSTO / Atomic Energy Commission,science_agency,2011,2011 No2 C2013C00511.DOCX,Australian Nuclear Science and Technology Organisation,4100.0,Payments to CAC Act bodies:,78.0,13.0,True
ANSTO / Atomic Energy Commission,science_agency,2011,2011 No2 C2013C00511.DOCX,"DEPARTMENT OF INNOVATION, INDUSTRY, SCIENCE AND RESEARCH FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",4100.0,Non-operating,81.0,4.0,True
ANSTO / Atomic Energy Commission,science_agency,2011,2011 No3 C2012C00658.docx,Total: Australian Nuclear Science and Technology Organisation,155227.0,"Outcome 1 - 
Improved knowledge, innovative capacity and healthcare through nuclear-based facilities, research, training, products, services and advice to Government, industry, the education sector and the Australian population",113.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,2012,2012 No1 C2013C00531.DOCX,Total: Australian Nuclear Science and Technology Organisation,165579.0,"Outcome 1 - 
Improved knowledge, innovative capacity and healthcare through nuclear-based facilities, research, training, products, services and advice to Government, industry, the education sector and the Australian population",100.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,2012,2012 No2 C2013C00443.DOCX,Australian Nuclear Science and Technology Organisation,4100.0,Payments to CAC Act bodies:,64.0,14.0,True
ANSTO / Atomic Energy Commission,science_agency,2012,2012 No2 C2013C00443.DOCX,"DEPARTMENT OF INNOVATION, INDUSTRY, SCIENCE AND RESEARCH FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",1400.0,Non-operating,67.0,4.0,True
ANSTO / Atomic Energy Commission,science_agency,2013,2013 No1 C2014C00172.DOCX,Total: Australian Nuclear Science and Technology Organisation,159222.0,"Outcome 1 - 
Improved knowledge, innovative capacity and healthcare through nuclear-based facilities, research, training, products, services and advice to Government, industry, the education sector and the Australian population",94.0,9.0,True
ANSTO / Atomic Energy Commission,science_agency,2013,2013 No2 C2013C00435.DOCX,Australian Nuclear Science and Technology Organisation,3500.0,Payments to CAC Act bodies:,53.0,13.0,True
ANSTO / Atomic Energy Commission,science_agency,2013,2013 No2 C2013C00435.DOCX,"DEPARTMENT OF INDUSTRY, INNOVATION, SCIENCE, RESEARCH AND TERTIARY EDUCATION FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",3500.0,Non-operating,56.0,4.0,True
