country,year,source_file,file_path,missing_agencies
Australia,1992,1992 No3 C2004A04330.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 No3 C2004A04330.docx,Australian Research Council (ARC)
Australia,1992,1992 No4 C2004A04331.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 No4 C2004A04331.docx,Australian Research Council (ARC)
Australia,1992,1992 No5 C2004A04306.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 No5 C2004A04306.docx,Australian Research Council (ARC)
Australia,1993,1993 DEPT C2004A04431.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 DEPT C2004A04431.docx,Australian Research Council (ARC)
Australia,1993,1993 DEPT C2004A04576.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 DEPT C2004A04576.docx,Australian Research Council (ARC)
Australia,1993,1993 No1 C2004A04432.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 No1 C2004A04432.docx,Australian Research Council (ARC)
Australia,1993,1993 No2 C2004A04433.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 No2 C2004A04433.docx,Australian Research Council (ARC)
Australia,1993,1993 No3 C2004A04473.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 No3 C2004A04473.docx,Australian Research Council (ARC)
Australia,1993,1993 No4 C2004A04474.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 No4 C2004A04474.docx,Australian Research Council (ARC)
Australia,1993,1993 No5 C2004A04574.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 No5 C2004A04574.docx,Australian Research Council (ARC)
Australia,1993,1993 No6 C2004A04575.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1993 No6 C2004A04575.docx,Australian Research Council (ARC)
Australia,1994,1994 DEPT C2004A04629.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1994 DEPT C2004A04629.docx,Australian Research Council (ARC)
Australia,1994,1994 DEPT C2004A04729.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1994 DEPT C2004A04729.docx,Australian Research Council (ARC)
Australia,1994,1994 No1 C2004A04627.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1994 No1 C2004A04627.docx,Australian Research Council (ARC)
Australia,1994,1994 No2 C2004A04628.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1994 No2 C2004A04628.docx,Australian Research Council (ARC)
Australia,1994,1994 No3 C2004A04727.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1994 No3 C2004A04727.docx,Australian Research Council (ARC)
Australia,1994,1994 No4 C2004A04728.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1994 No4 C2004A04728.docx,Australian Research Council (ARC)
Australia,1995,1995 DEPT C1994A00090.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1995 DEPT C1994A00090.docx,Australian Research Council (ARC)
Australia,1995,1995 DEPT C1995A00026.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1995 DEPT C1995A00026.docx,Australian Research Council (ARC)
Australia,1995,1995 No1 C1994A00088.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1995 No1 C1994A00088.docx,Australian Research Council (ARC)
